"CUSTOMER_FSK","PRODUCT_FSK","INVOICE_YEARMONTH","GROSS_SALES","UNITS"
7413984374,57959515,"2021/03/01 00:00:00",69.84,2
8069656470,57959515,"2021/04/01 00:00:00",69.84,2
6941869710,57946257,"2021/05/01 00:00:00",69.84,6
8263417022,57947540,"2021/06/01 00:00:00",69.86,300
8159773800,57941647,"2021/09/01 00:00:00",69.86,180
7975315096,57956356,"2021/09/01 00:00:00",69.88,20
7484866424,57956356,"2021/11/01 00:00:00",69.88,20
8207799192,57939117,"2021/03/01 00:00:00",69.88,40
5143956696,57948455,"2021/02/01 00:00:00",69.88,10
4967290222,57941232,"2021/04/01 00:00:00",69.9,2
7991220768,57948966,"2021/09/01 00:00:00",69.92,14
8225878185,57946077,"2021/01/01 00:00:00",69.92,4
7844384181,57955718,"2021/12/01 00:00:00",69.94,4
7994806059,88582377,"2021/07/01 00:00:00",69.94,4
5015729677,57950631,"2021/07/01 00:00:00",69.94,4
2203529705,57950631,"2021/11/01 00:00:00",69.94,4
7745048652,57955718,"2021/06/01 00:00:00",69.94,4
8254229030,57956388,"2021/04/01 00:00:00",69.96,2
7554937792,57937059,"2021/10/01 00:00:00",69.96,30
8075775115,57949081,"2021/04/01 00:00:00",69.98,40
8098046971,57958732,"2021/10/01 00:00:00",69.98,40
8019109436,57943855,"2021/02/01 00:00:00",69.98,16
8157638968,57956680,"2021/03/01 00:00:00",70,280
5417080127,57962061,"2021/06/01 00:00:00",70,2
8110129836,57938256,"2021/04/01 00:00:00",70.02,10
8212807006,57946253,"2021/09/01 00:00:00",70.04,4
7806412702,57944444,"2021/07/01 00:00:00",70.04,2
6584423405,57946525,"2021/05/01 00:00:00",70.04,8
3477953215,57954671,"2021/10/01 00:00:00",70.06,4
7995143988,57950123,"2021/08/01 00:00:00",70.06,12
8219381663,57948966,"2021/05/01 00:00:00",70.12,12
8142635581,57955823,"2021/04/01 00:00:00",70.18,2
8256557340,57955823,"2021/02/01 00:00:00",70.18,2
7897838492,57957164,"2021/01/01 00:00:00",70.2,48
6180753938,57942339,"2021/04/01 00:00:00",70.2,30
7863817576,57956857,"2021/03/01 00:00:00",70.2,2
6842982841,57945156,"2021/01/01 00:00:00",70.2,40
8137842950,57956052,"2021/04/01 00:00:00",70.2,2
8064374789,57959414,"2021/06/01 00:00:00",70.24,8
8240817085,57940050,"2021/05/01 00:00:00",70.24,2
7538955972,57943215,"2021/11/01 00:00:00",70.26,2
6180753938,57943215,"2021/12/01 00:00:00",70.26,2
7957343518,57944167,"2021/08/01 00:00:00",70.28,30
7800521088,57953373,"2021/04/01 00:00:00",70.3,28
6586229563,57958798,"2021/06/01 00:00:00",70.3,600
6361508398,57958798,"2021/10/01 00:00:00",70.3,600
6886229993,57938737,"2021/07/01 00:00:00",70.3,100
6834353942,57954014,"2021/03/01 00:00:00",70.32,100
8168431517,57960589,"2021/10/01 00:00:00",70.48,50
6181006953,57956993,"2021/09/01 00:00:00",70.48,40
7581111679,57944906,"2021/07/01 00:00:00",70.5,24
8098777891,80721187,"2021/05/01 00:00:00",70.5,150
6360136034,57937212,"2021/03/01 00:00:00",70.5,12
7681440624,57947626,"2021/01/01 00:00:00",70.50999999999999,180
6584423405,57942478,"2021/12/01 00:00:00",70.54,8
8016072313,57953862,"2021/02/01 00:00:00",70.56,12
7708994382,57951224,"2021/07/01 00:00:00",70.56,20
7917307430,57957412,"2021/10/01 00:00:00",70.56,40
8015583460,57952616,"2021/08/01 00:00:00",70.56,240
8069637700,57953651,"2021/07/01 00:00:00",70.56,200
8039258322,57953651,"2021/12/01 00:00:00",70.56,200
8265322888,57943045,"2021/02/01 00:00:00",70.56,4
8186294054,57943045,"2021/11/01 00:00:00",70.56,4
8087724690,57943045,"2021/12/01 00:00:00",70.56,4
8186728950,57961576,"2021/07/01 00:00:00",70.56,20
6696221734,57946089,"2021/06/01 00:00:00",70.58,40
7307242635,57951985,"2021/09/01 00:00:00",70.58,10
8184602162,57941332,"2021/11/01 00:00:00",70.58,24
8230338569,57944875,"2021/04/01 00:00:00",70.62,8
7934577465,57953154,"2021/02/01 00:00:00",70.62,4
8219228776,57953154,"2021/04/01 00:00:00",70.62,4
8090121478,57937642,"2021/02/01 00:00:00",70.64,4
8267466963,57953674,"2021/11/01 00:00:00",70.66,2
2253542641,57940427,"2021/03/01 00:00:00",70.68,80
8218922929,57937459,"2021/09/01 00:00:00",70.68,20
6835442431,57948945,"2021/05/01 00:00:00",70.72,260
6499618049,57955018,"2021/05/01 00:00:00",70.72,200
8221951687,57948140,"2021/08/01 00:00:00",70.72,4
7877570014,57953960,"2021/05/01 00:00:00",70.74,20
7935864983,57961960,"2021/08/01 00:00:00",70.74,10
8035066178,57939535,"2021/04/01 00:00:00",70.74,40
8256128971,57938771,"2021/03/01 00:00:00",70.76,24
8265697829,57943255,"2021/03/01 00:00:00",70.78,2
7732916403,57962808,"2021/05/01 00:00:00",70.8,60
8271556226,57940954,"2021/12/01 00:00:00",70.8,120
7899119199,57944679,"2021/10/01 00:00:00",70.8,12
8124273332,57958858,"2021/04/01 00:00:00",70.8,10
8083756442,57943855,"2021/06/01 00:00:00",70.8,12
7221202779,57956298,"2021/05/01 00:00:00",70.82,100
6629640936,57962725,"2021/12/01 00:00:00",70.82,8
6650050931,57960690,"2021/06/01 00:00:00",70.84,6
8161607139,57954764,"2021/08/01 00:00:00",70.85,120
6979618813,57961584,"2021/01/01 00:00:00",70.88,40
7938267980,57955260,"2021/10/01 00:00:00",70.88,300
7852388084,57953373,"2021/11/01 00:00:00",70.9,34
8147048317,57949656,"2021/02/01 00:00:00",70.9,8
7510071645,57940239,"2021/02/01 00:00:00",70.96,4
7222424344,57950556,"2021/11/01 00:00:00",70.98,12
7172131105,80721222,"2021/08/01 00:00:00",71,50
8183173494,57963085,"2021/07/01 00:00:00",71.02,6
8037722205,57958370,"2021/04/01 00:00:00",71.02,20
8201356921,57954529,"2021/07/01 00:00:00",71.04,50
8069280573,57946314,"2021/03/01 00:00:00",71.06,4
8265456669,57956727,"2021/03/01 00:00:00",71.06,4
8061583800,57942675,"2021/03/01 00:00:00",71.1,60
8021249101,57956145,"2021/03/01 00:00:00",71.1,30
8204282816,57939301,"2021/11/01 00:00:00",71.1,2
8185933028,57949083,"2021/01/01 00:00:00",71.1,2
7963111377,80720787,"2021/03/01 00:00:00",71.1,2
5084162699,57944792,"2021/03/01 00:00:00",71.1,60
6580530105,57947775,"2021/04/01 00:00:00",71.12,10
8133490985,57939343,"2021/02/01 00:00:00",71.12,12
8038401067,57942661,"2021/06/01 00:00:00",71.18,4
7460781585,57942661,"2021/08/01 00:00:00",71.18,4
8225666324,57942661,"2021/05/01 00:00:00",71.18,4
8016660885,57942661,"2021/12/01 00:00:00",71.18,4
8251840953,57959183,"2021/05/01 00:00:00",71.2,4
4754853104,57962070,"2021/01/01 00:00:00",71.2,4
8038300771,57960842,"2021/12/01 00:00:00",71.2,20
7826532330,57949148,"2021/02/01 00:00:00",71.24,8
8248779446,57944167,"2021/03/01 00:00:00",71.24,30
7225348466,57958052,"2021/03/01 00:00:00",71.24,2
8183463787,57946556,"2021/04/01 00:00:00",71.27000000000001,40
6852845200,57944814,"2021/01/01 00:00:00",71.28,300
6500756415,57956325,"2021/12/01 00:00:00",71.4,8
8086738190,57961290,"2021/11/01 00:00:00",71.4,12
8011027148,57948622,"2021/01/01 00:00:00",71.4,12
6180611408,57948622,"2021/04/01 00:00:00",71.4,12
2907333202,80720919,"2021/07/01 00:00:00",71.42,4
8074107428,57948517,"2021/09/01 00:00:00",71.42,6
8160618538,57941431,"2021/09/01 00:00:00",71.43,4
8251307834,57959381,"2021/12/01 00:00:00",71.44,4
7642092660,57948321,"2021/05/01 00:00:00",71.44,12
8206987378,57940698,"2021/10/01 00:00:00",71.52,2
7954162719,57942866,"2021/08/01 00:00:00",71.52,100
8053531259,57938608,"2021/06/01 00:00:00",71.52,54
8023830609,57961530,"2021/11/01 00:00:00",71.56,356
7532535673,57944083,"2021/05/01 00:00:00",71.56,24
8059971399,57951559,"2021/04/01 00:00:00",71.58,2
8236892513,57949304,"2021/02/01 00:00:00",71.58,2
7995394840,57940958,"2021/03/01 00:00:00",71.58,8
7929773272,57937742,"2021/07/01 00:00:00",71.62,2
8123468536,57953025,"2021/03/01 00:00:00",71.64,60
7888222878,57953810,"2021/12/01 00:00:00",71.64,12
8244716534,57944183,"2021/05/01 00:00:00",71.64,42
8045394829,57947850,"2021/09/01 00:00:00",71.64,16
8216637268,57938822,"2021/02/01 00:00:00",71.68,2
5285798117,57944383,"2021/02/01 00:00:00",71.68,16
7667034131,57940362,"2021/05/01 00:00:00",71.68,200
7952878437,57956457,"2021/02/01 00:00:00",71.7,2
8103252793,57956093,"2021/03/01 00:00:00",71.7,20
6921152286,57944080,"2021/11/01 00:00:00",71.72,60
8096243383,57939386,"2021/01/01 00:00:00",71.72,200
7931724382,57960308,"2021/07/01 00:00:00",71.72,100
6180951293,57953078,"2021/01/01 00:00:00",71.72,12
8267732462,57948025,"2021/06/01 00:00:00",71.72,4
8221053696,57951225,"2021/09/01 00:00:00",71.72,20
8006234036,57948309,"2021/11/01 00:00:00",71.74,28
8141481846,57940385,"2021/11/01 00:00:00",71.74,60
7991845973,57948309,"2021/09/01 00:00:00",71.74,28
7993038029,57942018,"2021/04/01 00:00:00",71.74,6
6180611408,57947507,"2021/06/01 00:00:00",71.76,40
8207624135,57940270,"2021/02/01 00:00:00",71.76,70
8113089085,57953989,"2021/12/01 00:00:00",71.76,68
8174702039,57944797,"2021/03/01 00:00:00",71.76,200
7078047875,57949408,"2021/01/01 00:00:00",71.76,8
7967208128,57951224,"2021/11/01 00:00:00",71.8,20
8090215513,57944792,"2021/03/01 00:00:00",71.82,60
8201237320,57938232,"2021/07/01 00:00:00",71.82,30
8037712689,57955570,"2021/12/01 00:00:00",71.86,12
6950897017,57963256,"2021/01/01 00:00:00",71.88,60
8037079085,57951494,"2021/02/01 00:00:00",71.88,24
8230941576,57950393,"2021/04/01 00:00:00",71.88,8
7210583033,57962017,"2021/01/01 00:00:00",71.89,20
8254450887,57953705,"2021/10/01 00:00:00",71.92,6
8174920916,80721253,"2021/03/01 00:00:00",71.94,8
8205415459,57953154,"2021/08/01 00:00:00",71.94,4
8231180007,57937687,"2021/02/01 00:00:00",71.94,80
8108351319,57943470,"2021/03/01 00:00:00",71.94,80
7881649476,57955924,"2021/05/01 00:00:00",71.96,40
7748361879,57961155,"2021/04/01 00:00:00",71.98,240
7950615528,57943045,"2021/02/01 00:00:00",72,4
8164133780,57943045,"2021/02/01 00:00:00",72,4
8035706473,57943045,"2021/06/01 00:00:00",72,4
8231043411,57943045,"2021/10/01 00:00:00",72,4
8147905136,57943045,"2021/12/01 00:00:00",72,4
6093589591,57943045,"2021/10/01 00:00:00",72,4
8205386230,57943045,"2021/11/01 00:00:00",72,4
5738249995,57943045,"2021/05/01 00:00:00",72,4
6993142214,57943045,"2021/08/01 00:00:00",72,4
8207931255,57943045,"2021/12/01 00:00:00",72,4
8027582437,57943045,"2021/10/01 00:00:00",72,4
8174704704,57943045,"2021/05/01 00:00:00",72,4
8135561983,57943045,"2021/06/01 00:00:00",72,4
7483727855,57943045,"2021/02/01 00:00:00",72,4
7947149940,57943045,"2021/02/01 00:00:00",72,4
7673419902,57943045,"2021/05/01 00:00:00",72,4
8104766979,57943045,"2021/09/01 00:00:00",72,4
5835397110,57943045,"2021/11/01 00:00:00",72,4
7975531262,57943045,"2021/05/01 00:00:00",72,4
8047389646,57943045,"2021/10/01 00:00:00",72,4
8208650427,57943045,"2021/03/01 00:00:00",72,4
8142670156,57943045,"2021/04/01 00:00:00",72,4
6172881615,57943045,"2021/06/01 00:00:00",72,4
8224892271,57943045,"2021/01/01 00:00:00",72,4
7704571862,57943045,"2021/09/01 00:00:00",72,4
8068486849,57943045,"2021/03/01 00:00:00",72,4
7516547626,57943045,"2021/09/01 00:00:00",72,4
8019489736,57943045,"2021/11/01 00:00:00",72,4
8213927654,57943045,"2021/05/01 00:00:00",72,4
7796757102,57943045,"2021/10/01 00:00:00",72,4
8052157686,57943045,"2021/10/01 00:00:00",72,4
8045341462,57953905,"2021/06/01 00:00:00",72,2
8170346537,57943045,"2021/09/01 00:00:00",72,4
6768777857,57943045,"2021/10/01 00:00:00",72,4
8178872447,57943045,"2021/10/01 00:00:00",72,4
7169000560,57943045,"2021/03/01 00:00:00",72,4
8262772746,57943045,"2021/01/01 00:00:00",72,4
7060088215,57943045,"2021/02/01 00:00:00",72,4
5835397110,57943045,"2021/07/01 00:00:00",72,4
7426549950,57943045,"2021/01/01 00:00:00",72,4
8230767753,57943045,"2021/02/01 00:00:00",72,4
8068929046,57943045,"2021/04/01 00:00:00",72,4
8226746597,57943045,"2021/05/01 00:00:00",72,4
8106615648,57943045,"2021/06/01 00:00:00",72,4
8077494942,57943045,"2021/08/01 00:00:00",72,4
6423715943,57943045,"2021/11/01 00:00:00",72,4
6897100443,57954388,"2021/05/01 00:00:00",72,30
8148730687,57943045,"2021/06/01 00:00:00",72,4
7362657067,57943045,"2021/10/01 00:00:00",72,8
8036527676,57943045,"2021/11/01 00:00:00",72,4
7353215894,57943176,"2021/01/01 00:00:00",72,2
4295271049,57943176,"2021/05/01 00:00:00",72,2
7827432228,57943045,"2021/02/01 00:00:00",72,4
8008986059,57943045,"2021/05/01 00:00:00",72,4
8237336381,57943045,"2021/05/01 00:00:00",72,4
6630179514,57943045,"2021/10/01 00:00:00",72,4
1827623172,57943045,"2021/05/01 00:00:00",72,4
7918714076,57943045,"2021/01/01 00:00:00",72,4
8030829620,57943045,"2021/04/01 00:00:00",72,4
8105584470,57943045,"2021/07/01 00:00:00",72,4
7974116763,57943045,"2021/01/01 00:00:00",72,4
8094703222,57943045,"2021/02/01 00:00:00",72,4
8014604252,57943045,"2021/03/01 00:00:00",72,4
7967492859,57938842,"2021/03/01 00:00:00",72,400
7491312727,57938842,"2021/05/01 00:00:00",72,400
6912684448,57943045,"2021/09/01 00:00:00",72,4
8162399441,57946838,"2021/03/01 00:00:00",72,400
7982516603,57946838,"2021/05/01 00:00:00",72,400
7740946405,57953901,"2021/06/01 00:00:00",72,400
7353176771,57959302,"2021/05/01 00:00:00",72,200
7788150108,57943045,"2021/12/01 00:00:00",72,4
8151053694,57943045,"2021/01/01 00:00:00",72,4
6829760323,57943045,"2021/06/01 00:00:00",72,4
8012692023,57943176,"2021/04/01 00:00:00",72,2
2612159943,57943045,"2021/02/01 00:00:00",72,4
8052042707,57943045,"2021/11/01 00:00:00",72,4
8198843853,57959350,"2021/05/01 00:00:00",72,60
7902417152,57943045,"2021/11/01 00:00:00",72,4
8048805882,57943045,"2021/05/01 00:00:00",72,4
7995236693,57943045,"2021/10/01 00:00:00",72,4
8151450682,57943045,"2021/12/01 00:00:00",72,4
8164309929,57943045,"2021/05/01 00:00:00",72,6
7895847246,57942670,"2021/09/01 00:00:00",72,2
8266105974,57943045,"2021/09/01 00:00:00",72,4
8094992979,57943045,"2021/12/01 00:00:00",72,4
7208570036,57943045,"2021/07/01 00:00:00",72,4
5835397110,57943045,"2021/02/01 00:00:00",72,4
8177745668,57943045,"2021/07/01 00:00:00",72,4
8220081122,57943045,"2021/10/01 00:00:00",72,4
8203159739,57943045,"2021/10/01 00:00:00",72,4
8217139591,57943045,"2021/02/01 00:00:00",72,4
8122603699,57943045,"2021/03/01 00:00:00",72,4
8010439851,57943045,"2021/06/01 00:00:00",72,4
8215703823,57943045,"2021/09/01 00:00:00",72,4
8017688850,57943045,"2021/10/01 00:00:00",72,4
8037430606,57943045,"2021/11/01 00:00:00",72,4
8243242160,57943045,"2021/06/01 00:00:00",72,4
8267732462,57943045,"2021/03/01 00:00:00",72,4
8006694156,57943045,"2021/05/01 00:00:00",72,4
7429317235,57943045,"2021/10/01 00:00:00",72,4
7062202742,57943045,"2021/04/01 00:00:00",72,4
8002046696,57943045,"2021/06/01 00:00:00",72,4
8204249423,57943045,"2021/03/01 00:00:00",72,4
8056588794,57943176,"2021/01/01 00:00:00",72,2
7762863226,57943176,"2021/04/01 00:00:00",72,2
7963196346,57943176,"2021/06/01 00:00:00",72,2
8250405551,57943045,"2021/04/01 00:00:00",72,4
7918962748,57943045,"2021/02/01 00:00:00",72,4
7054806108,57943045,"2021/03/01 00:00:00",72,4
6543027898,57943045,"2021/07/01 00:00:00",72,4
8244808497,57943045,"2021/06/01 00:00:00",72,4
6522112076,57943045,"2021/07/01 00:00:00",72,4
6957695914,57943045,"2021/09/01 00:00:00",72,4
5733191438,57943045,"2021/09/01 00:00:00",72,4
7317674406,57943045,"2021/05/01 00:00:00",72,4
3505433519,57943176,"2021/05/01 00:00:00",72,2
7060542965,57948157,"2021/01/01 00:00:00",72,2
7605936050,57943045,"2021/03/01 00:00:00",72,4
8182864757,57943045,"2021/07/01 00:00:00",72,4
6562833328,57943045,"2021/09/01 00:00:00",72,4
7809757535,57943045,"2021/11/01 00:00:00",72,4
8256939755,57943176,"2021/01/01 00:00:00",72,2
5673766031,57943176,"2021/06/01 00:00:00",72,2
7901125358,57943045,"2021/02/01 00:00:00",72,4
6921152286,57943045,"2021/02/01 00:00:00",72,4
7961066313,57943045,"2021/12/01 00:00:00",72,4
7566615239,57943176,"2021/09/01 00:00:00",72,2
7944678225,57943045,"2021/07/01 00:00:00",72,4
7207903245,57943045,"2021/02/01 00:00:00",72,4
7693897891,57943045,"2021/07/01 00:00:00",72,4
8204526363,57943045,"2021/09/01 00:00:00",72,4
8037610743,57943045,"2021/05/01 00:00:00",72,4
7908770296,57943045,"2021/05/01 00:00:00",72,4
8086425659,57943176,"2021/01/01 00:00:00",72,2
7815533304,57943045,"2021/04/01 00:00:00",72,4
8234910013,57943045,"2021/06/01 00:00:00",72,4
8244710181,57943045,"2021/07/01 00:00:00",72,4
7809085504,57943045,"2021/08/01 00:00:00",72,4
8081403600,57943045,"2021/04/01 00:00:00",72,4
8213067303,57943045,"2021/05/01 00:00:00",72,4
7577975828,57943045,"2021/09/01 00:00:00",72,4
8166473473,57943045,"2021/07/01 00:00:00",72,4
6463725627,57943045,"2021/06/01 00:00:00",72,4
4542591356,57943045,"2021/03/01 00:00:00",72,4
6904287003,57943045,"2021/01/01 00:00:00",72,4
7863725133,57943045,"2021/03/01 00:00:00",72,4
8224382371,57943045,"2021/04/01 00:00:00",72,4
6595453300,57943045,"2021/07/01 00:00:00",72,4
8232398986,57943045,"2021/08/01 00:00:00",72,4
8194571595,57943045,"2021/10/01 00:00:00",72,4
6700381060,57943045,"2021/11/01 00:00:00",72,4
8169941692,57943045,"2021/11/01 00:00:00",72,4
8245030723,57947988,"2021/02/01 00:00:00",72,800
8034475015,57943045,"2021/04/01 00:00:00",72,4
8110011395,57943045,"2021/09/01 00:00:00",72,4
7925594691,57943045,"2021/01/01 00:00:00",72,4
8271902409,57943045,"2021/02/01 00:00:00",72,4
7542671583,57943045,"2021/08/01 00:00:00",72,4
8257434796,57943045,"2021/10/01 00:00:00",72,4
8105874033,57955017,"2021/06/01 00:00:00",72,600
8262189262,80721169,"2021/06/01 00:00:00",72,100
7310220459,57943045,"2021/08/01 00:00:00",72,4
8240287465,57950736,"2021/04/01 00:00:00",72,300
8058054271,57943045,"2021/06/01 00:00:00",72,4
6569975787,57943045,"2021/09/01 00:00:00",72,4
8257003881,57943045,"2021/10/01 00:00:00",72,4
8112038170,57943045,"2021/10/01 00:00:00",72,4
7371844269,57943045,"2021/11/01 00:00:00",72,4
8037610743,57943045,"2021/03/01 00:00:00",72,4
8252127563,57943045,"2021/04/01 00:00:00",72,4
8255410741,57943045,"2021/06/01 00:00:00",72,4
7384917689,57943045,"2021/09/01 00:00:00",72,4
8170346537,57943045,"2021/09/01 00:00:00",72,4
6541232749,57943045,"2021/11/01 00:00:00",72,4
8080476746,57943045,"2021/11/01 00:00:00",72,4
7900448578,57943045,"2021/06/01 00:00:00",72,4
6725555864,57943045,"2021/02/01 00:00:00",72,4
8228339696,57943045,"2021/05/01 00:00:00",72,4
4542591356,57943045,"2021/01/01 00:00:00",72,4
8251984697,57943045,"2021/02/01 00:00:00",72,4
6704535303,57943045,"2021/03/01 00:00:00",72,4
8088260431,57943045,"2021/04/01 00:00:00",72,4
6659550051,57945628,"2021/05/01 00:00:00",72.02,6
8190527073,57947238,"2021/03/01 00:00:00",72.1,30
8039678117,57947920,"2021/03/01 00:00:00",72.1,10
7207903245,57948966,"2021/01/01 00:00:00",72.1,14
7982570293,57947468,"2021/03/01 00:00:00",72.16,4
5540833723,57940613,"2021/05/01 00:00:00",72.16,8
8088122579,57948981,"2021/09/01 00:00:00",72.18,20
8186294054,57937360,"2021/04/01 00:00:00",72.2,100
7940584809,57938035,"2021/10/01 00:00:00",72.2,1200
8094984121,57955767,"2021/11/01 00:00:00",72.2,400
8220331105,57937385,"2021/08/01 00:00:00",72.24,8
6460761142,57960346,"2021/08/01 00:00:00",72.24,300
8141398403,57953008,"2021/05/01 00:00:00",72.24,2
8114703855,57953008,"2021/07/01 00:00:00",72.24,2
7974418373,57962190,"2021/06/01 00:00:00",72.24,40
8243790512,57949099,"2021/10/01 00:00:00",72.24,80
8037744995,80720791,"2021/04/01 00:00:00",72.24,12
7482629858,57937357,"2021/03/01 00:00:00",72.28,48
8240739458,57960848,"2021/09/01 00:00:00",72.28,12
6231171333,57950912,"2021/11/01 00:00:00",72.3,6
7978323949,57948821,"2021/04/01 00:00:00",72.3,10
8065361061,57959838,"2021/12/01 00:00:00",72.4,8
7619661799,57959998,"2021/04/01 00:00:00",72.4,20
7814032482,57959804,"2021/03/01 00:00:00",72.4,2
7351141020,57951225,"2021/06/01 00:00:00",72.4,20
8052157686,57945779,"2021/03/01 00:00:00",72.42,12
7636885167,57938147,"2021/06/01 00:00:00",72.42,40
2162176066,57946790,"2021/04/01 00:00:00",72.42,100
6990518283,57945958,"2021/04/01 00:00:00",72.44,112
8200924399,57942190,"2021/02/01 00:00:00",72.46,100
8151297992,57955486,"2021/03/01 00:00:00",72.48,40
7060899905,57958712,"2021/05/01 00:00:00",72.48,2
7007120385,57958712,"2021/03/01 00:00:00",72.48,2
8259769432,57957001,"2021/04/01 00:00:00",72.5,10
7781301817,57945029,"2021/02/01 00:00:00",72.52,400
7938267980,57963246,"2021/08/01 00:00:00",72.54,120
8110011395,57952135,"2021/02/01 00:00:00",72.56,20
8232398986,57961602,"2021/02/01 00:00:00",72.58,216
6108808481,57962481,"2021/07/01 00:00:00",72.6,2
8267400627,57951494,"2021/09/01 00:00:00",72.6,20
8196979477,57951494,"2021/10/01 00:00:00",72.6,20
7693927202,57942552,"2021/09/01 00:00:00",72.62,4
7954347275,57955252,"2021/12/01 00:00:00",72.66,10
8021072056,57951277,"2021/04/01 00:00:00",72.68,280
7387498737,57944134,"2021/11/01 00:00:00",72.68,10
7730537396,57955598,"2021/09/01 00:00:00",72.72,36
7962507804,57956649,"2021/08/01 00:00:00",72.8,100
8098792782,57951270,"2021/06/01 00:00:00",72.8,100
7835045043,57951270,"2021/10/01 00:00:00",72.8,100
8217564890,57951270,"2021/12/01 00:00:00",72.8,100
8130846059,57943738,"2021/02/01 00:00:00",72.8,16
7410658342,57959560,"2021/08/01 00:00:00",72.8,520
7748035306,57959560,"2021/12/01 00:00:00",72.8,520
8170474593,57944606,"2021/12/01 00:00:00",72.8,8
8012547502,57941724,"2021/07/01 00:00:00",72.8,10
7273517565,57944606,"2021/06/01 00:00:00",72.8,8
7533896231,57944606,"2021/11/01 00:00:00",72.8,8
8052684287,57949838,"2021/08/01 00:00:00",72.8,4
8193192623,57959560,"2021/09/01 00:00:00",72.8,520
8176505858,57951465,"2021/06/01 00:00:00",72.84,18
8215577541,57962031,"2021/02/01 00:00:00",72.84,28
8229556551,57960733,"2021/12/01 00:00:00",72.86,2
8127797674,57937115,"2021/04/01 00:00:00",72.86,12
8220835149,57949195,"2021/01/01 00:00:00",72.88,2
8235620301,57955627,"2021/04/01 00:00:00",72.9,60
4960177888,57958697,"2021/04/01 00:00:00",72.92,320
2324058670,57956746,"2021/05/01 00:00:00",72.94,80
8209122863,57958222,"2021/07/01 00:00:00",72.94,80
7036599725,57942956,"2021/02/01 00:00:00",72.96,10
7936052847,57960765,"2021/01/01 00:00:00",72.98,200
7908376995,57956771,"2021/05/01 00:00:00",73,140
8158026896,80721219,"2021/10/01 00:00:00",73.04,2
8182724826,57953871,"2021/03/01 00:00:00",73.06,4
7741895980,57948725,"2021/12/01 00:00:00",73.09,32
7240092752,57955827,"2021/10/01 00:00:00",73.12,4
8262632272,57939924,"2021/02/01 00:00:00",73.2,60
8049369259,57939924,"2021/04/01 00:00:00",73.2,60
8251557813,57955177,"2021/11/01 00:00:00",73.2,30
7625822985,57944949,"2021/11/01 00:00:00",73.22,16
8231020790,57938815,"2021/03/01 00:00:00",73.24,4
6546334010,57947953,"2021/02/01 00:00:00",73.24,4
7898888161,57940957,"2021/07/01 00:00:00",73.24,60
8178205099,57955718,"2021/01/01 00:00:00",73.26,4
8174955777,57958858,"2021/12/01 00:00:00",73.26,10
7835216875,57955053,"2021/08/01 00:00:00",73.28,20
8137793506,57955053,"2021/09/01 00:00:00",73.28,20
7253406759,57945521,"2021/04/01 00:00:00",73.28,14
8057590326,57953537,"2021/12/01 00:00:00",73.3,46
8244621244,57939356,"2021/02/01 00:00:00",73.3,2
8237549321,57946089,"2021/07/01 00:00:00",73.3,40
8037173098,57943674,"2021/09/01 00:00:00",73.3,12
8258937466,57939492,"2021/09/01 00:00:00",73.32,4
7330081798,57939492,"2021/11/01 00:00:00",73.32,4
7797226794,57950393,"2021/04/01 00:00:00",73.38,8
8229234359,57955310,"2021/01/01 00:00:00",73.38,28
7860300110,57942389,"2021/12/01 00:00:00",73.38,4
6904287003,57944513,"2021/06/01 00:00:00",73.38,2
8073332038,57962982,"2021/05/01 00:00:00",73.38,10
7799186876,57963085,"2021/08/01 00:00:00",73.38,8
8178765590,57951596,"2021/04/01 00:00:00",73.42,2
7771585266,80720919,"2021/04/01 00:00:00",73.46,4
8182563597,57960589,"2021/06/01 00:00:00",73.5,50
4960177888,57962682,"2021/11/01 00:00:00",73.5,240
6253826736,57960589,"2021/05/01 00:00:00",73.5,50
7781301817,57943847,"2021/01/01 00:00:00",73.52,8
8121709066,57945718,"2021/09/01 00:00:00",73.54,16
6977192858,57953980,"2021/05/01 00:00:00",73.56,40
8017803692,57940197,"2021/07/01 00:00:00",73.56,10
8131414226,57943910,"2021/08/01 00:00:00",73.56,60
6689170799,57947944,"2021/08/01 00:00:00",73.56,60
8106252684,57956526,"2021/08/01 00:00:00",73.56,60
8037665475,57950930,"2021/06/01 00:00:00",73.56,8
8086472971,57953265,"2021/04/01 00:00:00",73.58,14
8156981570,57939867,"2021/03/01 00:00:00",73.6,160
8253435976,57950930,"2021/09/01 00:00:00",73.62,10
8008620836,57939893,"2021/08/01 00:00:00",73.66,50
6586229563,57956680,"2021/03/01 00:00:00",73.66,280
6882110645,57961974,"2021/10/01 00:00:00",73.7,4
6871064587,57961974,"2021/12/01 00:00:00",73.7,4
8089007209,57942864,"2021/09/01 00:00:00",73.7,10
8248927054,57957098,"2021/10/01 00:00:00",73.72,32
7410658342,57962725,"2021/04/01 00:00:00",73.76,12
8192438818,57955252,"2021/03/01 00:00:00",73.78,10
8253649690,57956761,"2021/03/01 00:00:00",73.8,120
8243319451,57956761,"2021/04/01 00:00:00",73.8,120
7636885167,57953373,"2021/04/01 00:00:00",73.82,36
4855391935,57955851,"2021/02/01 00:00:00",73.82,8
8116938475,57956509,"2021/03/01 00:00:00",73.92,96
7759580034,57943087,"2021/11/01 00:00:00",73.92,14
8197290157,57943155,"2021/11/01 00:00:00",73.94,8
